Gene Symbol	CUI Term	Phenotype Name
ACE	C1959583	seizures
HLA-C	C1959583	seizures
SOD3	C1959583	seizures
FBLN5	C1959583	seizures
IL1B	C1959583	seizures
ADRB1	C1959583	seizures
GCG	C1959583	seizures
ADRB2	C1959583	seizures
AVPR2	C1959583	seizures
GRK2	C1959583	seizures
ACACA	C1959583	seizures
NRIP1	C1959583	seizures
NPPB	C1959583	seizures
APCS	C1959583	seizures
EPHX2	C1959583	seizures
POMC	C1959583	seizures
TP53	C1959583	seizures
TUBB	C1959583	seizures
TNF	C1959583	seizures
EDN1	C1959583	seizures
HSPB1	C1959583	seizures
HTR2B	C1959583	seizures
NRG1	C1959583	seizures
MAP2K7	C1959583	seizures
TFAM	C1959583	seizures
PPARG	C1959583	seizures
XDH	C1959583	seizures
ADRA2C	C1959583	seizures
ADRB3	C1959583	seizures
CTGF	C1959583	seizures
TNFRSF1A	C1959583	seizures
NOX1	C1959583	seizures
GPX4	C1959583	seizures
VWF	C1959583	seizures
PTGS2	C1959583	seizures
KAT8	C1959583	seizures
IL6	C1959583	seizures
NOS2	C1959583	seizures
PDPK1	C1959583	seizures
SOD2	C1959583	seizures
UCP1	C1959583	seizures
CSF2	C1959583	seizures
AGTR1	C1959583	seizures
CXCL2	C1959583	seizures
CCR7	C1959583	seizures
SIRT1	C1959583	seizures
CSF3	C1959583	seizures
SOD1	C1959583	seizures
IFNG	C1959583	seizures
APOC1	C1959583	seizures
NPR1	C1959583	seizures
CIDEA	C1959583	seizures
EDNRB	C1959583	seizures
NPPA	C1959583	seizures
REN	C1959583	seizures
CFD	C1959583	seizures
PCK1	C1959583	seizures
PPARGC1A	C1959583	seizures
FASN	C1959583	seizures
CYBB	C1959583	seizures
ELOVL6	C1959583	seizures
VEGFA	C1959583	seizures
GATM	C1959583	seizures
CRP	C1959583	seizures
ACLY	C1959583	seizures
OLR1	C1959583	seizures
CDKN3	C0032300	thrombosis
CCL4	C0032300	thrombosis
IL18	C0032300	thrombosis
CEBPD	C0032300	thrombosis
MYDGF	C0032300	thrombosis
CCL7	C0032300	thrombosis
CXCR3	C0032300	thrombosis
IL17D	C0032300	thrombosis
TREM1	C0032300	thrombosis
CXCL5	C0032300	thrombosis
ABCF1	C0032300	thrombosis
CCL8	C0032300	thrombosis
NLRP3	C0032300	thrombosis
TNFRSF1B	C0032300	thrombosis
CXCL1	C0032300	thrombosis
IL5RA	C0032300	thrombosis
IL27	C0032300	thrombosis
SELPLG	C0032300	thrombosis
TRIP10	C0032300	thrombosis
PLG	C0032300	thrombosis
CCL17	C0032300	thrombosis
IL4	C0032300	thrombosis
PF4	C0032300	thrombosis
IL37	C0032300	thrombosis
IL1R1	C0032300	thrombosis
PTAFR	C0032300	thrombosis
AGT	C0032300	thrombosis
MBL3P	C0032300	thrombosis
ACTB	C0032300	thrombosis
CCL5	C0032300	thrombosis
HMOX1	C0032300	thrombosis
CXCR2	C0032300	thrombosis
IL17A	C0032300	thrombosis
CXCL9	C0032300	thrombosis
POTEF	C0032300	thrombosis
CCL24	C0032300	thrombosis
CCL11	C0032300	thrombosis
PEBP1	C0032300	thrombosis
CASP1	C0032300	thrombosis
IL6ST	C0032300	thrombosis
SERPINE1	C0032300	thrombosis
IRAK3	C0032300	thrombosis
ITGB2	C0032300	thrombosis
MYLK	C0032300	thrombosis
IL1R2	C0032300	thrombosis
IL1B	C0032300	thrombosis
CCL19	C0032300	thrombosis
IL33	C0032300	thrombosis
AHR	C0032300	thrombosis
POMC	C0032300	thrombosis
TNF	C0032300	thrombosis
LCN2	C0032300	thrombosis
CCL2	C0032300	thrombosis
SPP1	C0032300	thrombosis
PARP1	C0032300	thrombosis
IL13	C0032300	thrombosis
CD40LG	C0032300	thrombosis
TFPI	C0032300	thrombosis
TNFRSF1A	C0032300	thrombosis
DOCK3	C0032300	thrombosis
CX3CL1	C0032300	thrombosis
PROCR	C0032300	thrombosis
IL6	C0032300	thrombosis
CCR6	C0032300	thrombosis
TLR4	C0032300	thrombosis
CSF2	C0032300	thrombosis
CCL20	C0032300	thrombosis
IL2RB	C0032300	thrombosis
CCR1	C0032300	thrombosis
SIRT1	C0032300	thrombosis
PPBP	C0032300	thrombosis
PKD1	C0032300	thrombosis
MED1	C0032300	thrombosis
IFNG	C0032300	thrombosis
MYD88	C0032300	thrombosis
CCR2	C0032300	thrombosis
CCR9	C0032300	thrombosis
TGFB1	C0032300	thrombosis
MBL2	C0032300	thrombosis
CRP	C0032300	thrombosis
ZNF831	C3278737	thrombocythemia, essential
HTR2A	C0454606	thrombocytopenia
PENK	C0454606	thrombocytopenia
CP	C0454606	thrombocytopenia
OPRM1	C0454606	thrombocytopenia
PDYN	C0454606	thrombocytopenia
PPP1R1B	C0454606	thrombocytopenia
DRD2	C0454606	thrombocytopenia
SHH	C0030305	drug-induced tardive dyskinesia
MIR532	C0030305	drug-induced tardive dyskinesia
MIR200B	C0030305	drug-induced tardive dyskinesia
KRAS	C0030305	drug-induced tardive dyskinesia
PPP3CA	C0030305	drug-induced tardive dyskinesia
IL18	C0030305	drug-induced tardive dyskinesia
ADH4	C0030305	drug-induced tardive dyskinesia
VMP1	C0030305	drug-induced tardive dyskinesia
LOC101929279	C0030305	drug-induced tardive dyskinesia
GPT	C0030305	drug-induced tardive dyskinesia
DUSP6	C0030305	drug-induced tardive dyskinesia
AMT	C0030305	drug-induced tardive dyskinesia
SULF1	C0030305	drug-induced tardive dyskinesia
IRF2	C0030305	drug-induced tardive dyskinesia
ND4	C0030305	drug-induced tardive dyskinesia
MIR200A	C0030305	drug-induced tardive dyskinesia
PTHLH	C0030305	drug-induced tardive dyskinesia
A2M	C0030305	drug-induced tardive dyskinesia
MIR22	C0030305	drug-induced tardive dyskinesia
MIR216A	C0030305	drug-induced tardive dyskinesia
ELK3	C0030305	drug-induced tardive dyskinesia
PSEN2	C0030305	drug-induced tardive dyskinesia
CNR2	C0030305	drug-induced tardive dyskinesia
ADH1B	C0030305	drug-induced tardive dyskinesia
SBSPON	C0030305	drug-induced tardive dyskinesia
TBPL1	C0030305	drug-induced tardive dyskinesia
CXCL8	C0030305	drug-induced tardive dyskinesia
CRISPLD2	C0030305	drug-induced tardive dyskinesia
CDC20	C0030305	drug-induced tardive dyskinesia
MIR27B	C0030305	drug-induced tardive dyskinesia
BRAF	C0030305	drug-induced tardive dyskinesia
IL17D	C0030305	drug-induced tardive dyskinesia
MIR214	C0030305	drug-induced tardive dyskinesia
CTRB1	C0030305	drug-induced tardive dyskinesia
TYMS	C0030305	drug-induced tardive dyskinesia
FGG	C0030305	drug-induced tardive dyskinesia
TLR2	C0030305	drug-induced tardive dyskinesia
TREM1	C0030305	drug-induced tardive dyskinesia
COX2	C0030305	drug-induced tardive dyskinesia
GSTT1	C0030305	drug-induced tardive dyskinesia
CDKN2A	C0030305	drug-induced tardive dyskinesia
ABCF1	C0030305	drug-induced tardive dyskinesia
TRNS1	C0030305	drug-induced tardive dyskinesia
SELE	C0030305	drug-induced tardive dyskinesia
SSRP1	C0030305	drug-induced tardive dyskinesia
CTSL	C0030305	drug-induced tardive dyskinesia
MIR361	C0030305	drug-induced tardive dyskinesia
CD4	C0030305	drug-induced tardive dyskinesia
BDKRB2	C0030305	drug-induced tardive dyskinesia
PRSS2	C0030305	drug-induced tardive dyskinesia
ADAMTS13	C0030305	drug-induced tardive dyskinesia
ATP8B1	C0030305	drug-induced tardive dyskinesia
PNLIPRP2	C0030305	drug-induced tardive dyskinesia
SLCO1B3	C0030305	drug-induced tardive dyskinesia
EBPL	C0030305	drug-induced tardive dyskinesia
CEACAM5	C0030305	drug-induced tardive dyskinesia
ZNF701	C0030305	drug-induced tardive dyskinesia
MIR30A	C0030305	drug-induced tardive dyskinesia
TRNS2	C0030305	drug-induced tardive dyskinesia
CUZD1	C0030305	drug-induced tardive dyskinesia
NOD2	C0030305	drug-induced tardive dyskinesia
CPA2	C0030305	drug-induced tardive dyskinesia
MIRLET7C	C0030305	drug-induced tardive dyskinesia
LEPR	C0030305	drug-induced tardive dyskinesia
MIF	C0030305	drug-induced tardive dyskinesia
FGF21	C0030305	drug-induced tardive dyskinesia
MIR15A	C0030305	drug-induced tardive dyskinesia
MIR548B	C0030305	drug-induced tardive dyskinesia
PCCA	C0030305	drug-induced tardive dyskinesia
MPO	C0030305	drug-induced tardive dyskinesia
SELL	C0030305	drug-induced tardive dyskinesia
MIR31	C0030305	drug-induced tardive dyskinesia
DBT	C0030305	drug-induced tardive dyskinesia
ADH1C	C0030305	drug-induced tardive dyskinesia
MIR20B	C0030305	drug-induced tardive dyskinesia
EDNRA	C0030305	drug-induced tardive dyskinesia
HGF	C0030305	drug-induced tardive dyskinesia
NUPR1	C0030305	drug-induced tardive dyskinesia
SLC7A7	C0030305	drug-induced tardive dyskinesia
STC2	C0030305	drug-induced tardive dyskinesia
G6PC	C0030305	drug-induced tardive dyskinesia
TRNF	C0030305	drug-induced tardive dyskinesia
CTRB2	C0030305	drug-induced tardive dyskinesia
MIR100	C0030305	drug-induced tardive dyskinesia
CEL	C0030305	drug-induced tardive dyskinesia
ITGAM	C0030305	drug-induced tardive dyskinesia
HLA-DRB1	C0030305	drug-induced tardive dyskinesia
NUDT15	C0030305	drug-induced tardive dyskinesia
PNLIP	C0030305	drug-induced tardive dyskinesia
AMY2A	C0030305	drug-induced tardive dyskinesia
ND6	C0030305	drug-induced tardive dyskinesia
ANXA2	C0030305	drug-induced tardive dyskinesia
COX1	C0030305	drug-induced tardive dyskinesia
LTA	C0030305	drug-induced tardive dyskinesia
UGT1A7	C0030305	drug-induced tardive dyskinesia
CFTR	C0030305	drug-induced tardive dyskinesia
S100A9	C0030305	drug-induced tardive dyskinesia
FGB	C0030305	drug-induced tardive dyskinesia
PDZD2	C0030305	drug-induced tardive dyskinesia
MUM1L1	C0030305	drug-induced tardive dyskinesia
EGR1	C0030305	drug-induced tardive dyskinesia
CALCA	C0030305	drug-induced tardive dyskinesia
INS	C0030305	drug-induced tardive dyskinesia
TRNH	C0030305	drug-induced tardive dyskinesia
MET	C0030305	drug-induced tardive dyskinesia
RAG2	C0030305	drug-induced tardive dyskinesia
CCL5	C0030305	drug-induced tardive dyskinesia
HMOX1	C0030305	drug-induced tardive dyskinesia
IFT172	C0030305	drug-induced tardive dyskinesia
GHRL	C0030305	drug-induced tardive dyskinesia
MIR210	C0030305	drug-induced tardive dyskinesia
ALB	C0030305	drug-induced tardive dyskinesia
HSPA1A	C0030305	drug-induced tardive dyskinesia
MIR29A	C0030305	drug-induced tardive dyskinesia
CTRC	C0030305	drug-induced tardive dyskinesia
CASP12	C0030305	drug-induced tardive dyskinesia
LPL	C0030305	drug-induced tardive dyskinesia
DUSP1	C0030305	drug-induced tardive dyskinesia
MIR216B	C0030305	drug-induced tardive dyskinesia
RIPPLY1	C0030305	drug-induced tardive dyskinesia
CASP1	C0030305	drug-induced tardive dyskinesia
TF	C0030305	drug-induced tardive dyskinesia
HLA-DQA1	C0030305	drug-induced tardive dyskinesia
OTC	C0030305	drug-induced tardive dyskinesia
MIR217	C0030305	drug-induced tardive dyskinesia
DUSP10	C0030305	drug-induced tardive dyskinesia
MIR30B	C0030305	drug-induced tardive dyskinesia
SERPINB5	C0030305	drug-induced tardive dyskinesia
MIR148A	C0030305	drug-induced tardive dyskinesia
CA2	C0030305	drug-induced tardive dyskinesia
SULF2	C0030305	drug-induced tardive dyskinesia
MIR150	C0030305	drug-induced tardive dyskinesia
MUT	C0030305	drug-induced tardive dyskinesia
SAMD12-AS1	C0030305	drug-induced tardive dyskinesia
NCOA3	C0030305	drug-induced tardive dyskinesia
DECR1	C0030305	drug-induced tardive dyskinesia
IER3	C0030305	drug-induced tardive dyskinesia
IL15	C0030305	drug-induced tardive dyskinesia
TACR1	C0030305	drug-induced tardive dyskinesia
CD14	C0030305	drug-induced tardive dyskinesia
COX3	C0030305	drug-induced tardive dyskinesia
ITGB2	C0030305	drug-induced tardive dyskinesia
FGA	C0030305	drug-induced tardive dyskinesia
CYP2E1	C0030305	drug-induced tardive dyskinesia
CTLA4	C0030305	drug-induced tardive dyskinesia
MIR130B	C0030305	drug-induced tardive dyskinesia
CNPY2	C0030305	drug-induced tardive dyskinesia
HTR2A	C0030305	drug-induced tardive dyskinesia
MIR29C	C0030305	drug-induced tardive dyskinesia
CBS	C0030305	drug-induced tardive dyskinesia
IL1B	C0030305	drug-induced tardive dyskinesia
HSF1	C0030305	drug-induced tardive dyskinesia
SLC25A13	C0030305	drug-induced tardive dyskinesia
MDM2	C0030305	drug-induced tardive dyskinesia
ND1	C0030305	drug-induced tardive dyskinesia
SMO	C0030305	drug-induced tardive dyskinesia
CTSB	C0030305	drug-induced tardive dyskinesia
MIR379	C0030305	drug-induced tardive dyskinesia
CPA1	C0030305	drug-induced tardive dyskinesia
CCK	C0030305	drug-induced tardive dyskinesia
GSTP1	C0030305	drug-induced tardive dyskinesia
ALDH2	C0030305	drug-induced tardive dyskinesia
BNIP3L	C0030305	drug-induced tardive dyskinesia
GSTM1	C0030305	drug-induced tardive dyskinesia
ANIB1	C0030305	drug-induced tardive dyskinesia
IL22	C0030305	drug-induced tardive dyskinesia
MTCO3P1	C0030305	drug-induced tardive dyskinesia
KLK1	C0030305	drug-induced tardive dyskinesia
APCS	C0030305	drug-induced tardive dyskinesia
CD38	C0030305	drug-induced tardive dyskinesia
KLF7	C0030305	drug-induced tardive dyskinesia
TP53	C0030305	drug-induced tardive dyskinesia
KRT8	C0030305	drug-induced tardive dyskinesia
REG3A	C0030305	drug-induced tardive dyskinesia
NEB	C0030305	drug-induced tardive dyskinesia
MIR335	C0030305	drug-induced tardive dyskinesia
TNF	C0030305	drug-induced tardive dyskinesia
LMF1	C0030305	drug-induced tardive dyskinesia
LCN2	C0030305	drug-induced tardive dyskinesia
CCL2	C0030305	drug-induced tardive dyskinesia
HLA-DQA2	C0030305	drug-induced tardive dyskinesia
EDN1	C0030305	drug-induced tardive dyskinesia
SLC37A4	C0030305	drug-induced tardive dyskinesia
ELOVL1	C0030305	drug-induced tardive dyskinesia
MIR27A	C0030305	drug-induced tardive dyskinesia
WNK2	C0030305	drug-induced tardive dyskinesia
ASPG	C0030305	drug-induced tardive dyskinesia
IL13	C0030305	drug-induced tardive dyskinesia
MIR200C	C0030305	drug-induced tardive dyskinesia
USP14	C0030305	drug-induced tardive dyskinesia
MIR182	C0030305	drug-induced tardive dyskinesia
PPARG	C0030305	drug-induced tardive dyskinesia
ABCB4	C0030305	drug-induced tardive dyskinesia
XDH	C0030305	drug-induced tardive dyskinesia
S100A8	C0030305	drug-induced tardive dyskinesia
LOC101928923	C0030305	drug-induced tardive dyskinesia
CTGF	C0030305	drug-induced tardive dyskinesia
SERPINA1	C0030305	drug-induced tardive dyskinesia
PPY	C0030305	drug-induced tardive dyskinesia
MIR609	C0030305	drug-induced tardive dyskinesia
ADAMTS18	C0030305	drug-induced tardive dyskinesia
CNR1	C0030305	drug-induced tardive dyskinesia
FDX1	C0030305	drug-induced tardive dyskinesia
CIDEC	C0030305	drug-induced tardive dyskinesia
PCCB	C0030305	drug-induced tardive dyskinesia
PTGS2	C0030305	drug-induced tardive dyskinesia
SST	C0030305	drug-induced tardive dyskinesia
ICAM1	C0030305	drug-induced tardive dyskinesia
MIR141	C0030305	drug-induced tardive dyskinesia
IL6	C0030305	drug-induced tardive dyskinesia
SDF4	C0030305	drug-induced tardive dyskinesia
HLA-DQB1	C0030305	drug-induced tardive dyskinesia
TRPV1	C0030305	drug-induced tardive dyskinesia
PDLIM5	C0030305	drug-induced tardive dyskinesia
MIR376C	C0030305	drug-induced tardive dyskinesia
TLR4	C0030305	drug-induced tardive dyskinesia
MIR192	C0030305	drug-induced tardive dyskinesia
TMEM67	C0030305	drug-induced tardive dyskinesia
TPMT	C0030305	drug-induced tardive dyskinesia
UBR1	C0030305	drug-induced tardive dyskinesia
IFNA13	C0030305	drug-induced tardive dyskinesia
MIR375	C0030305	drug-induced tardive dyskinesia
MIR183	C0030305	drug-induced tardive dyskinesia
SERPINA13P	C0030305	drug-induced tardive dyskinesia
MIR155	C0030305	drug-induced tardive dyskinesia
AP2S1	C0030305	drug-induced tardive dyskinesia
RASSF1	C0030305	drug-induced tardive dyskinesia
SOD1	C0030305	drug-induced tardive dyskinesia
PROC	C0030305	drug-induced tardive dyskinesia
ASNS	C0030305	drug-induced tardive dyskinesia
TRNL1	C0030305	drug-induced tardive dyskinesia
MIR429	C0030305	drug-induced tardive dyskinesia
IFNG	C0030305	drug-induced tardive dyskinesia
CASR	C0030305	drug-induced tardive dyskinesia
CAV1	C0030305	drug-induced tardive dyskinesia
SCT	C0030305	drug-induced tardive dyskinesia
SH2D1A	C0030305	drug-induced tardive dyskinesia
TYRP1	C0030305	drug-induced tardive dyskinesia
IL10	C0030305	drug-induced tardive dyskinesia
MIR215	C0030305	drug-induced tardive dyskinesia
ND5	C0030305	drug-induced tardive dyskinesia
MYD88	C0030305	drug-induced tardive dyskinesia
GPIHBP1	C0030305	drug-induced tardive dyskinesia
PRSS1	C0030305	drug-induced tardive dyskinesia
BCKDHA	C0030305	drug-induced tardive dyskinesia
IFNAR1	C0030305	drug-induced tardive dyskinesia
SPINK1	C0030305	drug-induced tardive dyskinesia
IFNA1	C0030305	drug-induced tardive dyskinesia
TLR3	C0030305	drug-induced tardive dyskinesia
AGR2	C0030305	drug-induced tardive dyskinesia
STAT3	C0030305	drug-induced tardive dyskinesia
RPS26P35	C0030305	drug-induced tardive dyskinesia
MMP7	C0030305	drug-induced tardive dyskinesia
MTAP	C0030305	drug-induced tardive dyskinesia
HSPA2	C0030305	drug-induced tardive dyskinesia
APOC2	C0030305	drug-induced tardive dyskinesia
TRNQ	C0030305	drug-induced tardive dyskinesia
AKR1A1	C0030305	drug-induced tardive dyskinesia
MIR130A	C0030305	drug-induced tardive dyskinesia
SELP	C0030305	drug-induced tardive dyskinesia
CASP3	C0030305	drug-induced tardive dyskinesia
FHIT	C0030305	drug-induced tardive dyskinesia
HSP90AB1	C0030305	drug-induced tardive dyskinesia
LAMP2	C0030305	drug-induced tardive dyskinesia
PLA2G2A	C0030305	drug-induced tardive dyskinesia
TRNW	C0030305	drug-induced tardive dyskinesia
NR1H4	C0030305	drug-induced tardive dyskinesia
C3orf20	C0030305	drug-induced tardive dyskinesia
MUC16	C0030305	drug-induced tardive dyskinesia
PDGFA	C0030305	drug-induced tardive dyskinesia
CELA3B	C0030305	drug-induced tardive dyskinesia
TGFB1	C0030305	drug-induced tardive dyskinesia
CYP1A1	C0030305	drug-induced tardive dyskinesia
MBL2	C0030305	drug-induced tardive dyskinesia
MIR181D	C0030305	drug-induced tardive dyskinesia
VEGFA	C0030305	drug-induced tardive dyskinesia
HSPA1B	C0030305	drug-induced tardive dyskinesia
CRP	C0030305	drug-induced tardive dyskinesia
NAP1L4P2	C0030305	drug-induced tardive dyskinesia
PLAUR	C0030305	drug-induced tardive dyskinesia
MORC4	C0030305	drug-induced tardive dyskinesia
CLDN2	C0030305	drug-induced tardive dyskinesia
APOA5	C0030305	drug-induced tardive dyskinesia
BCKDHB	C0030305	drug-induced tardive dyskinesia
MIR181C	C0030305	drug-induced tardive dyskinesia
IL2RA	C0030305	drug-induced tardive dyskinesia
CCL4L2	C0011206	middle cerebral artery thrombosis
COMT	C0011206	middle cerebral artery thrombosis
CCL4	C0011206	middle cerebral artery thrombosis
LIF	C0011206	middle cerebral artery thrombosis
IL1B	C0011206	middle cerebral artery thrombosis
SLC25A13	C0011206	middle cerebral artery thrombosis
APOE	C0011206	middle cerebral artery thrombosis
DRD3	C0011206	middle cerebral artery thrombosis
IL6R	C0011206	middle cerebral artery thrombosis
TH	C0011206	middle cerebral artery thrombosis
ABCB1	C0011206	middle cerebral artery thrombosis
CAMKMT	C0011206	middle cerebral artery thrombosis
CYP3A4	C0011206	middle cerebral artery thrombosis
PIK3CB	C0011206	middle cerebral artery thrombosis
ADAMTS10	C0011206	middle cerebral artery thrombosis
GRN	C0011206	middle cerebral artery thrombosis
FBN1	C0011206	middle cerebral artery thrombosis
LMO3	C0011206	middle cerebral artery thrombosis
CXCL8	C0011206	middle cerebral artery thrombosis
IL10	C0011206	middle cerebral artery thrombosis
TNF	C0011206	middle cerebral artery thrombosis
PIK3CG	C0011206	middle cerebral artery thrombosis
IGF1	C0011206	middle cerebral artery thrombosis
HTR1A	C0011206	middle cerebral artery thrombosis
CCL2	C0011206	middle cerebral artery thrombosis
CALM2	C0011206	middle cerebral artery thrombosis
IL17A	C0011206	middle cerebral artery thrombosis
SOAT1	C0011206	middle cerebral artery thrombosis
NLRP3	C0011206	middle cerebral artery thrombosis
PNN	C0011206	middle cerebral artery thrombosis
MTNR1B	C0011206	middle cerebral artery thrombosis
SRPX	C0011206	middle cerebral artery thrombosis
DRD2	C0011206	middle cerebral artery thrombosis
IL1RN	C0011206	middle cerebral artery thrombosis
KRIT1	C0011206	middle cerebral artery thrombosis
NR3C1	C0011206	middle cerebral artery thrombosis
PIK3CA	C0011206	middle cerebral artery thrombosis
PIK3CD	C0011206	middle cerebral artery thrombosis
CCL4L1	C0011206	middle cerebral artery thrombosis
ABCG2	C0011206	middle cerebral artery thrombosis
CYP3A5	C0011206	middle cerebral artery thrombosis
IL6	C0011206	middle cerebral artery thrombosis
CALM3	C0011206	middle cerebral artery thrombosis
SLC6A3	C0011206	middle cerebral artery thrombosis
NPY	C3809174	myocardial infarction 1
ABCC2	C3809174	myocardial infarction 1
ALAD	C3809174	myocardial infarction 1
TSC2	C3809174	myocardial infarction 1
SLC8A3	C3809174	myocardial infarction 1
APEX1	C3809174	myocardial infarction 1
OPRK1	C3809174	myocardial infarction 1
ABL1	C1282609	peripheral motor neuropathy
ITGB2	C1282609	peripheral motor neuropathy
CSF2	C1282609	peripheral motor neuropathy
IL1B	C1282609	peripheral motor neuropathy
ITGAM	C1282609	peripheral motor neuropathy
ADH1B	C1282609	peripheral motor neuropathy
BCR	C1282609	peripheral motor neuropathy
TNF	C1282609	peripheral motor neuropathy
JAK2	C1282609	peripheral motor neuropathy
PLCD1	C1282609	peripheral motor neuropathy
CSF3	C1282609	peripheral motor neuropathy
IL17A	C1282609	peripheral motor neuropathy
ATN1	C1282609	peripheral motor neuropathy
THPO	C1282609	peripheral motor neuropathy
CCL3	C0151744	drug-induced stevens johnson syndrome
SHH	C0151744	drug-induced stevens johnson syndrome
NPTN	C0151744	drug-induced stevens johnson syndrome
IL18	C0151744	drug-induced stevens johnson syndrome
ANXA5	C0151744	drug-induced stevens johnson syndrome
TRIB1	C0151744	drug-induced stevens johnson syndrome
EEF2	C0151744	drug-induced stevens johnson syndrome
CXCL8	C0151744	drug-induced stevens johnson syndrome
SCN5A	C0151744	drug-induced stevens johnson syndrome
AK1	C0151744	drug-induced stevens johnson syndrome
PER2	C0151744	drug-induced stevens johnson syndrome
THPO	C0151744	drug-induced stevens johnson syndrome
GSTT1	C0151744	drug-induced stevens johnson syndrome
FGF1	C0151744	drug-induced stevens johnson syndrome
BHLHE40	C0151744	drug-induced stevens johnson syndrome
GK	C0151744	drug-induced stevens johnson syndrome
RUNX1	C0151744	drug-induced stevens johnson syndrome
GSTA1	C0151744	drug-induced stevens johnson syndrome
ABCG1	C0151744	drug-induced stevens johnson syndrome
ADAMTS13	C0151744	drug-induced stevens johnson syndrome
JUNB	C0151744	drug-induced stevens johnson syndrome
ALDOA	C0151744	drug-induced stevens johnson syndrome
ELN	C0151744	drug-induced stevens johnson syndrome
TAP1	C0151744	drug-induced stevens johnson syndrome
PIK3CA	C0151744	drug-induced stevens johnson syndrome
RAB12	C0151744	drug-induced stevens johnson syndrome
KIT	C0151744	drug-induced stevens johnson syndrome
ADH1C	C0151744	drug-induced stevens johnson syndrome
MIR151A	C0151744	drug-induced stevens johnson syndrome
CALR	C0151744	drug-induced stevens johnson syndrome
CTSC	C0151744	drug-induced stevens johnson syndrome
CALM1	C0151744	drug-induced stevens johnson syndrome
RXRG	C0151744	drug-induced stevens johnson syndrome
PADI4	C0151744	drug-induced stevens johnson syndrome
GCH1	C0151744	drug-induced stevens johnson syndrome
IGFBP1	C0151744	drug-induced stevens johnson syndrome
ATP5PF	C0151744	drug-induced stevens johnson syndrome
HMGCS2	C0151744	drug-induced stevens johnson syndrome
UCN	C0151744	drug-induced stevens johnson syndrome
CCNA2	C0151744	drug-induced stevens johnson syndrome
ACTB	C0151744	drug-induced stevens johnson syndrome
HSPB6	C0151744	drug-induced stevens johnson syndrome
TTN	C0151744	drug-induced stevens johnson syndrome
CD36	C0151744	drug-induced stevens johnson syndrome
ATF3	C0151744	drug-induced stevens johnson syndrome
LOX	C0151744	drug-induced stevens johnson syndrome
PRDX6	C0151744	drug-induced stevens johnson syndrome
PPP3R1	C0151744	drug-induced stevens johnson syndrome
COX5B	C0151744	drug-induced stevens johnson syndrome
SCG2	C0151744	drug-induced stevens johnson syndrome
UGCG	C0151744	drug-induced stevens johnson syndrome
AKR1B1	C0151744	drug-induced stevens johnson syndrome
