name_0	drugbank_id_0	To	From	uniprot_id	name	drugbank_id
topiramate	DB00273	GABRA1	P14867	P14867	topiramate_New_DrugBank	DB00273_DrugBank
topiramate	DB00273	ALB	P02768	P02768	topiramate_New_DrugBank	DB00273_DrugBank
topiramate	DB00273	CACNA1E	Q15878	Q15878	topiramate_New_DrugBank	DB00273_DrugBank
clevidipine	DB04920	CYP3A4	P08684	P08684	clevidipine_New_DrugBank	DB04920_DrugBank
clevidipine	DB04920	CACNA1D	Q01668	Q01668	clevidipine_New_DrugBank	DB04920_DrugBank
clevidipine	DB04920	BCHE	P06276	P06276	clevidipine_New_DrugBank	DB04920_DrugBank
clevidipine	DB04920	CYP2D6	P10635	P10635	clevidipine_New_DrugBank	DB04920_DrugBank
clevidipine	DB04920	CACNA1F	O60840	O60840	clevidipine_New_DrugBank	DB04920_DrugBank
clevidipine	DB04920	CYP2C19	P33261	P33261	clevidipine_New_DrugBank	DB04920_DrugBank
clevidipine	DB04920	CYP2E1	P05181	P05181	clevidipine_New_DrugBank	DB04920_DrugBank
clevidipine	DB04920	CACNA1S	Q13698	Q13698	clevidipine_New_DrugBank	DB04920_DrugBank
clevidipine	DB04920	CYP2C9	P11712	P11712	clevidipine_New_DrugBank	DB04920_DrugBank
clevidipine	DB04920	CACNA1C	Q13936	Q13936	clevidipine_New_DrugBank	DB04920_DrugBank
rotigotine	DB05271	DRD3	P35462	P35462	rotigotine_New_DrugBank	DB05271_DrugBank
rotigotine	DB05271	DRD5	P21918	P21918	rotigotine_New_DrugBank	DB05271_DrugBank
rotigotine	DB05271	ADRA2B	P18089	P18089	rotigotine_New_DrugBank	DB05271_DrugBank
rotigotine	DB05271	CYP3A4	P08684	P08684	rotigotine_New_DrugBank	DB05271_DrugBank
rotigotine	DB05271	DRD2	P14416	P14416	rotigotine_New_DrugBank	DB05271_DrugBank
rotigotine	DB05271	DRD4	P21917	P21917	rotigotine_New_DrugBank	DB05271_DrugBank
rotigotine	DB05271	CYP2D6	P10635	P10635	rotigotine_New_DrugBank	DB05271_DrugBank
rotigotine	DB05271	CYP2C19	P33261	P33261	rotigotine_New_DrugBank	DB05271_DrugBank
rotigotine	DB05271	HTR1A	P08908	P08908	rotigotine_New_DrugBank	DB05271_DrugBank
rotigotine	DB05271	DRD1	P21728	P21728	rotigotine_New_DrugBank	DB05271_DrugBank
perphenazine	DB00850	CYP3A4	P08684	P08684	perphenazine_New_DrugBank	DB00850_DrugBank
perphenazine	DB00850	CYP2C8	P10632	P10632	perphenazine_New_DrugBank	DB00850_DrugBank
perphenazine	DB00850	DRD2	P14416	P14416	perphenazine_New_DrugBank	DB00850_DrugBank
perphenazine	DB00850	CYP2D6	P10635	P10635	perphenazine_New_DrugBank	DB00850_DrugBank
perphenazine	DB00850	CYP2C19	P33261	P33261	perphenazine_New_DrugBank	DB00850_DrugBank
perphenazine	DB00850	DRD1	P21728	P21728	perphenazine_New_DrugBank	DB00850_DrugBank
perphenazine	DB00850	CYP1A2	P05177	P05177	perphenazine_New_DrugBank	DB00850_DrugBank
perphenazine	DB00850	CYP2C9	P11712	P11712	perphenazine_New_DrugBank	DB00850_DrugBank
perphenazine	DB00850	CYP2C18	P33260	P33260	perphenazine_New_DrugBank	DB00850_DrugBank
perphenazine	DB00850	ALB	P02768	P02768	perphenazine_New_DrugBank	DB00850_DrugBank
warfarin	DB00682	CYP3A4	P08684	P08684	warfarin_New_DrugBank	DB00682_DrugBank
warfarin	DB00682	CYP2C8	P10632	P10632	warfarin_New_DrugBank	DB00682_DrugBank
warfarin	DB00682	ORM1	P02763	P02763	warfarin_New_DrugBank	DB00682_DrugBank
warfarin	DB00682	CYP2C19	P33261	P33261	warfarin_New_DrugBank	DB00682_DrugBank
warfarin	DB00682	CYP1A2	P05177	P05177	warfarin_New_DrugBank	DB00682_DrugBank
warfarin	DB00682	VKORC1	Q9BQB6	Q9BQB6	warfarin_New_DrugBank	DB00682_DrugBank
warfarin	DB00682	NR1I2	O75469	O75469	warfarin_New_DrugBank	DB00682_DrugBank
warfarin	DB00682	CYP2C9	P11712	P11712	warfarin_New_DrugBank	DB00682_DrugBank
warfarin	DB00682	CYP2C18	P33260	P33260	warfarin_New_DrugBank	DB00682_DrugBank
warfarin	DB00682	ALB	P02768	P02768	warfarin_New_DrugBank	DB00682_DrugBank
minocycline	DB01017	ALOX5	P09917	P09917	minocycline_New_DrugBank	DB01017_DrugBank
minocycline	DB01017	CASP1	P29466	P29466	minocycline_New_DrugBank	DB01017_DrugBank
minocycline	DB01017	NOS2	P35228	P35228	minocycline_New_DrugBank	DB01017_DrugBank
minocycline	DB01017	MMP9	P14780	P14780	minocycline_New_DrugBank	DB01017_DrugBank
minocycline	DB01017	VEGFA	P15692	P15692	minocycline_New_DrugBank	DB01017_DrugBank
minocycline	DB01017	SLC22A6	Q4U2R8	Q4U2R8	minocycline_New_DrugBank	DB01017_DrugBank
minocycline	DB01017	CASP3	P42574	P42574	minocycline_New_DrugBank	DB01017_DrugBank
minocycline	DB01017	SLC22A7	Q9Y694	Q9Y694	minocycline_New_DrugBank	DB01017_DrugBank
minocycline	DB01017	CYCS	P99999	P99999	minocycline_New_DrugBank	DB01017_DrugBank
minocycline	DB01017	IL1B	P01584	P01584	minocycline_New_DrugBank	DB01017_DrugBank
atropine	DB00572	GLRA1	P23415	P23415	atropine_New_DrugBank	DB00572_DrugBank
atropine	DB00572	CHRNA4	P43681	P43681	atropine_New_DrugBank	DB00572_DrugBank
atropine	DB00572	CHRM4	P08173	P08173	atropine_New_DrugBank	DB00572_DrugBank
atropine	DB00572	CHRM2	P08172	P08172	atropine_New_DrugBank	DB00572_DrugBank
atropine	DB00572	CHRM3	P20309	P20309	atropine_New_DrugBank	DB00572_DrugBank
atropine	DB00572	ORM1	P02763	P02763	atropine_New_DrugBank	DB00572_DrugBank
atropine	DB00572	CHRM1	P11229	P11229	atropine_New_DrugBank	DB00572_DrugBank
atropine	DB00572	CHRNB2	P17787	P17787	atropine_New_DrugBank	DB00572_DrugBank
atropine	DB00572	CHRM5	P08912	P08912	atropine_New_DrugBank	DB00572_DrugBank
atropine	DB00572	ABCB11	O95342	O95342	atropine_New_DrugBank	DB00572_DrugBank
mitotane	DB00648	CYP3A4	P08684	P08684	mitotane_New_DrugBank	DB00648_DrugBank
mitotane	DB00648	FDX1	P10109	P10109	mitotane_New_DrugBank	DB00648_DrugBank
mitotane	DB00648	ABCB1	P08183	P08183	mitotane_New_DrugBank	DB00648_DrugBank
mitotane	DB00648	SERPINA7	P05543	P05543	mitotane_New_DrugBank	DB00648_DrugBank
mitotane	DB00648	SERPINA6	P08185	P08185	mitotane_New_DrugBank	DB00648_DrugBank
mitotane	DB00648	SHBG	P04278	P04278	mitotane_New_DrugBank	DB00648_DrugBank
mitotane	DB00648	PGR	P06401	P06401	mitotane_New_DrugBank	DB00648_DrugBank
mitotane	DB00648	CYP11B1	P15538	P15538	mitotane_New_DrugBank	DB00648_DrugBank
mitotane	DB00648	ESR1	P03372	P03372	mitotane_New_DrugBank	DB00648_DrugBank
mitotane	DB00648	AR	P10275	P10275	mitotane_New_DrugBank	DB00648_DrugBank
alitretinoin	DB00523	IGFBP3	P17936	P17936	alitretinoin_New_DrugBank	DB00523_DrugBank
alitretinoin	DB00523	RARB	P10826	P10826	alitretinoin_New_DrugBank	DB00523_DrugBank
alitretinoin	DB00523	RARA	P10276	P10276	alitretinoin_New_DrugBank	DB00523_DrugBank
alitretinoin	DB00523	RXRB	P28702	P28702	alitretinoin_New_DrugBank	DB00523_DrugBank
alitretinoin	DB00523	PSG5	Q15238	Q15238	alitretinoin_New_DrugBank	DB00523_DrugBank
alitretinoin	DB00523	CYP26C1	Q6V0L0	Q6V0L0	alitretinoin_New_DrugBank	DB00523_DrugBank
alitretinoin	DB00523	ABCB1	P08183	P08183	alitretinoin_New_DrugBank	DB00523_DrugBank
alitretinoin	DB00523	RARG	P13631	P13631	alitretinoin_New_DrugBank	DB00523_DrugBank
alitretinoin	DB00523	RXRA	P19793	P19793	alitretinoin_New_DrugBank	DB00523_DrugBank
alitretinoin	DB00523	RXRG	P48443	P48443	alitretinoin_New_DrugBank	DB00523_DrugBank
amobarbital	DB01351	CHRNA7	P36544	P36544	amobarbital_New_DrugBank	DB01351_DrugBank
amobarbital	DB01351	CHRNA4	P43681	P43681	amobarbital_New_DrugBank	DB01351_DrugBank
amobarbital	DB01351	GABRA6	Q16445	Q16445	amobarbital_New_DrugBank	DB01351_DrugBank
amobarbital	DB01351	GRIK2	Q13002	Q13002	amobarbital_New_DrugBank	DB01351_DrugBank
amobarbital	DB01351	GABRA3	P34903	P34903	amobarbital_New_DrugBank	DB01351_DrugBank
amobarbital	DB01351	GABRA2	P47869	P47869	amobarbital_New_DrugBank	DB01351_DrugBank
amobarbital	DB01351	GABRA4	P48169	P48169	amobarbital_New_DrugBank	DB01351_DrugBank
amobarbital	DB01351	GRIA2	P42262	P42262	amobarbital_New_DrugBank	DB01351_DrugBank
amobarbital	DB01351	GABRA1	P14867	P14867	amobarbital_New_DrugBank	DB01351_DrugBank
amobarbital	DB01351	GABRA5	P31644	P31644	amobarbital_New_DrugBank	DB01351_DrugBank
tapentadol	DB06204	CYP2D6	P10635	P10635	tapentadol_New_DrugBank	DB06204_DrugBank
tapentadol	DB06204	UGT1A9	O60656	O60656	tapentadol_New_DrugBank	DB06204_DrugBank
tapentadol	DB06204	CYP2C19	P33261	P33261	tapentadol_New_DrugBank	DB06204_DrugBank
tapentadol	DB06204	OPRD1	P41143	P41143	tapentadol_New_DrugBank	DB06204_DrugBank
tapentadol	DB06204	SLC6A2	P23975	P23975	tapentadol_New_DrugBank	DB06204_DrugBank
tapentadol	DB06204	HTR3A	P46098	P46098	tapentadol_New_DrugBank	DB06204_DrugBank
tapentadol	DB06204	SLC6A4	P31645	P31645	tapentadol_New_DrugBank	DB06204_DrugBank
tapentadol	DB06204	CYP2C9	P11712	P11712	tapentadol_New_DrugBank	DB06204_DrugBank
tapentadol	DB06204	OPRM1	P35372	P35372	tapentadol_New_DrugBank	DB06204_DrugBank
tapentadol	DB06204	OPRK1	P41145	P41145	tapentadol_New_DrugBank	DB06204_DrugBank
gemcitabine	DB00441	RRM1	P23921	P23921	gemcitabine_New_DrugBank	DB00441_DrugBank
gemcitabine	DB00441	SLC29A1	Q99808	Q99808	gemcitabine_New_DrugBank	DB00441_DrugBank
gemcitabine	DB00441	CMPK1	P30085	P30085	gemcitabine_New_DrugBank	DB00441_DrugBank
gemcitabine	DB00441	CDA	P32320	P32320	gemcitabine_New_DrugBank	DB00441_DrugBank
gemcitabine	DB00441	NME1	P15531	P15531	gemcitabine_New_DrugBank	DB00441_DrugBank
gemcitabine	DB00441	TK2	O00142	O00142	gemcitabine_New_DrugBank	DB00441_DrugBank
gemcitabine	DB00441	ABCB1	P08183	P08183	gemcitabine_New_DrugBank	DB00441_DrugBank
gemcitabine	DB00441	TYMS	P04818	P04818	gemcitabine_New_DrugBank	DB00441_DrugBank
gemcitabine	DB00441	SLC29A2	Q14542	Q14542	gemcitabine_New_DrugBank	DB00441_DrugBank
gemcitabine	DB00441	DCK	P27707	P27707	gemcitabine_New_DrugBank	DB00441_DrugBank
nabumetone	DB00461	AKR1C2	P52895	P52895	nabumetone_New_DrugBank	DB00461_DrugBank
nabumetone	DB00461	HSD11B1	P28845	P28845	nabumetone_New_DrugBank	DB00461_DrugBank
nabumetone	DB00461	AKR1C4	P17516	P17516	nabumetone_New_DrugBank	DB00461_DrugBank
nabumetone	DB00461	MPO	P05164	P05164	nabumetone_New_DrugBank	DB00461_DrugBank
nabumetone	DB00461	AKR1C1	Q04828	Q04828	nabumetone_New_DrugBank	DB00461_DrugBank
nabumetone	DB00461	CYP1A2	P05177	P05177	nabumetone_New_DrugBank	DB00461_DrugBank
nabumetone	DB00461	PTGS1	P23219	P23219	nabumetone_New_DrugBank	DB00461_DrugBank
nabumetone	DB00461	PTGS2	P35354	P35354	nabumetone_New_DrugBank	DB00461_DrugBank
nabumetone	DB00461	CYP2C9	P11712	P11712	nabumetone_New_DrugBank	DB00461_DrugBank
nabumetone	DB00461	ALB	P02768	P02768	nabumetone_New_DrugBank	DB00461_DrugBank
sulindac	DB00605	PPARD	Q03181	Q03181	sulindac_New_DrugBank	DB00605_DrugBank
sulindac	DB00605	MAPK3	P27361	P27361	sulindac_New_DrugBank	DB00605_DrugBank
sulindac	DB00605	AKR1B10	O60218	O60218	sulindac_New_DrugBank	DB00605_DrugBank
sulindac	DB00605	PTGDR2	Q9Y5Y4	Q9Y5Y4	sulindac_New_DrugBank	DB00605_DrugBank
sulindac	DB00605	PTGS1	P23219	P23219	sulindac_New_DrugBank	DB00605_DrugBank
sulindac	DB00605	SLC22A6	Q4U2R8	Q4U2R8	sulindac_New_DrugBank	DB00605_DrugBank
sulindac	DB00605	AKR1B1	P15121	P15121	sulindac_New_DrugBank	DB00605_DrugBank
sulindac	DB00605	PTGS2	P35354	P35354	sulindac_New_DrugBank	DB00605_DrugBank
sulindac	DB00605	CYP1A1	P04798	P04798	sulindac_New_DrugBank	DB00605_DrugBank
sulindac	DB00605	ALB	P02768	P02768	sulindac_New_DrugBank	DB00605_DrugBank
fosphenytoin	DB01320	CYP3A4	P08684	P08684	fosphenytoin_New_DrugBank	DB01320_DrugBank
fosphenytoin	DB01320	UGT1A9	O60656	O60656	fosphenytoin_New_DrugBank	DB01320_DrugBank
fosphenytoin	DB01320	SCN5A	Q14524	Q14524	fosphenytoin_New_DrugBank	DB01320_DrugBank
fosphenytoin	DB01320	CYP2C19	P33261	P33261	fosphenytoin_New_DrugBank	DB01320_DrugBank
fosphenytoin	DB01320	SERPINA7	P05543	P05543	fosphenytoin_New_DrugBank	DB01320_DrugBank
fosphenytoin	DB01320	CYP1A2	P05177	P05177	fosphenytoin_New_DrugBank	DB01320_DrugBank
fosphenytoin	DB01320	CYP2C9	P11712	P11712	fosphenytoin_New_DrugBank	DB01320_DrugBank
fosphenytoin	DB01320	ALB	P02768	P02768	fosphenytoin_New_DrugBank	DB01320_DrugBank
fosphenytoin	DB01320	CYP2B6	P20813	P20813	fosphenytoin_New_DrugBank	DB01320_DrugBank
terbinafine	DB00857	CYP3A4	P08684	P08684	terbinafine_New_DrugBank	DB00857_DrugBank
terbinafine	DB00857	CYP2C8	P10632	P10632	terbinafine_New_DrugBank	DB00857_DrugBank
terbinafine	DB00857	CYP2D6	P10635	P10635	terbinafine_New_DrugBank	DB00857_DrugBank
terbinafine	DB00857	SQLE	Q14534	Q14534	terbinafine_New_DrugBank	DB00857_DrugBank
terbinafine	DB00857	CYP2C19	P33261	P33261	terbinafine_New_DrugBank	DB00857_DrugBank
terbinafine	DB00857	CYP1A2	P05177	P05177	terbinafine_New_DrugBank	DB00857_DrugBank
terbinafine	DB00857	PTGS1	P23219	P23219	terbinafine_New_DrugBank	DB00857_DrugBank
terbinafine	DB00857	CYP2C9	P11712	P11712	terbinafine_New_DrugBank	DB00857_DrugBank
terbinafine	DB00857	ALB	P02768	P02768	terbinafine_New_DrugBank	DB00857_DrugBank
flutamide	DB00499	CYP3A4	P08684	P08684	flutamide_New_DrugBank	DB00499_DrugBank
flutamide	DB00499	ABCC1	P33527	P33527	flutamide_New_DrugBank	DB00499_DrugBank
flutamide	DB00499	AHR	P35869	P35869	flutamide_New_DrugBank	DB00499_DrugBank
flutamide	DB00499	CYP1B1	Q16678	Q16678	flutamide_New_DrugBank	DB00499_DrugBank
flutamide	DB00499	CYP1A2	P05177	P05177	flutamide_New_DrugBank	DB00499_DrugBank
flutamide	DB00499	CYP3A5	P20815	P20815	flutamide_New_DrugBank	DB00499_DrugBank
flutamide	DB00499	NR1I2	O75469	O75469	flutamide_New_DrugBank	DB00499_DrugBank
flutamide	DB00499	CYP1A1	P04798	P04798	flutamide_New_DrugBank	DB00499_DrugBank
flutamide	DB00499	AR	P10275	P10275	flutamide_New_DrugBank	DB00499_DrugBank
sevoflurane	DB01236	GLRA1	P23415	P23415	sevoflurane_New_DrugBank	DB01236_DrugBank
sevoflurane	DB01236	CYP3A4	P08684	P08684	sevoflurane_New_DrugBank	DB01236_DrugBank
sevoflurane	DB01236	CYP2E1	P05181	P05181	sevoflurane_New_DrugBank	DB01236_DrugBank
sevoflurane	DB01236	CYP2A6	P11509	P11509	sevoflurane_New_DrugBank	DB01236_DrugBank
sevoflurane	DB01236	GRIA1	P42261	P42261	sevoflurane_New_DrugBank	DB01236_DrugBank
sevoflurane	DB01236	CCDC51	Q96ER9	Q96ER9	sevoflurane_New_DrugBank	DB01236_DrugBank
sevoflurane	DB01236	MT-ND1	P03886	P03886	sevoflurane_New_DrugBank	DB01236_DrugBank
sevoflurane	DB01236	ALB	P02768	P02768	sevoflurane_New_DrugBank	DB01236_DrugBank
sevoflurane	DB01236	CYP2B6	P20813	P20813	sevoflurane_New_DrugBank	DB01236_DrugBank
tenofovir	DB14126	NME1	P15531	P15531	tenofovir_New_DrugBank	DB14126_DrugBank
tenofovir	DB14126	ABCB1	P08183	P08183	tenofovir_New_DrugBank	DB14126_DrugBank
tenofovir	DB14126	ABCC4	O15439	O15439	tenofovir_New_DrugBank	DB14126_DrugBank
tenofovir	DB14126	NME2	P22392	P22392	tenofovir_New_DrugBank	DB14126_DrugBank
tenofovir	DB14126	SLC22A6	Q4U2R8	Q4U2R8	tenofovir_New_DrugBank	DB14126_DrugBank
tenofovir	DB14126	AK1	P00568	P00568	tenofovir_New_DrugBank	DB14126_DrugBank
tenofovir	DB14126	ALB	P02768	P02768	tenofovir_New_DrugBank	DB14126_DrugBank
tenofovir	DB14126	SLC22A8	Q8TCC7	Q8TCC7	tenofovir_New_DrugBank	DB14126_DrugBank
tenofovir	DB14126	AK2	P54819	P54819	tenofovir_New_DrugBank	DB14126_DrugBank
fluocinolone acetonide	DB00591	CYP3A4	P08684	P08684	fluocinolone acetonide_New_DrugBank	DB00591_DrugBank
fluocinolone acetonide	DB00591	PLA2G1B	P04054	P04054	fluocinolone acetonide_New_DrugBank	DB00591_DrugBank
fluocinolone acetonide	DB00591	ANXA5	P08758	P08758	fluocinolone acetonide_New_DrugBank	DB00591_DrugBank
fluocinolone acetonide	DB00591	ANXA4	P09525	P09525	fluocinolone acetonide_New_DrugBank	DB00591_DrugBank
fluocinolone acetonide	DB00591	ANXA3	P12429	P12429	fluocinolone acetonide_New_DrugBank	DB00591_DrugBank
fluocinolone acetonide	DB00591	SERPINA6	P08185	P08185	fluocinolone acetonide_New_DrugBank	DB00591_DrugBank
fluocinolone acetonide	DB00591	NR3C1	P04150	P04150	fluocinolone acetonide_New_DrugBank	DB00591_DrugBank
fluocinolone acetonide	DB00591	ANXA2	P07355	P07355	fluocinolone acetonide_New_DrugBank	DB00591_DrugBank
fluocinolone acetonide	DB00591	ANXA1	P04083	P04083	fluocinolone acetonide_New_DrugBank	DB00591_DrugBank
flecainide	DB01195	KCNH2	Q12809	Q12809	flecainide_New_DrugBank	DB01195_DrugBank
flecainide	DB01195	RYR2	Q92736	Q92736	flecainide_New_DrugBank	DB01195_DrugBank
flecainide	DB01195	CYP2D6	P10635	P10635	flecainide_New_DrugBank	DB01195_DrugBank
flecainide	DB01195	SCN5A	Q14524	Q14524	flecainide_New_DrugBank	DB01195_DrugBank
flecainide	DB01195	SCN4A	P35499	P35499	flecainide_New_DrugBank	DB01195_DrugBank
flecainide	DB01195	ABCB1	P08183	P08183	flecainide_New_DrugBank	DB01195_DrugBank
flecainide	DB01195	CYP1A2	P05177	P05177	flecainide_New_DrugBank	DB01195_DrugBank
flecainide	DB01195	CYP2C9	P11712	P11712	flecainide_New_DrugBank	DB01195_DrugBank
flecainide	DB01195	ALB	P02768	P02768	flecainide_New_DrugBank	DB01195_DrugBank
amprenavir	DB00701	CYP3A4	P08684	P08684	amprenavir_New_DrugBank	DB00701_DrugBank
amprenavir	DB00701	ABCC1	P33527	P33527	amprenavir_New_DrugBank	DB00701_DrugBank
amprenavir	DB00701	SLCO1B1	Q9Y6L6	Q9Y6L6	amprenavir_New_DrugBank	DB00701_DrugBank
amprenavir	DB00701	CYP2D6	P10635	P10635	amprenavir_New_DrugBank	DB00701_DrugBank
amprenavir	DB00701	CYP2C19	P33261	P33261	amprenavir_New_DrugBank	DB00701_DrugBank
amprenavir	DB00701	ABCB1	P08183	P08183	amprenavir_New_DrugBank	DB00701_DrugBank
amprenavir	DB00701	CYP3A5	P20815	P20815	amprenavir_New_DrugBank	DB00701_DrugBank
amprenavir	DB00701	CYP2C9	P11712	P11712	amprenavir_New_DrugBank	DB00701_DrugBank
amprenavir	DB00701	CYP2B6	P20813	P20813	amprenavir_New_DrugBank	DB00701_DrugBank
scopolamine	DB00747	CYP3A4	P08684	P08684	scopolamine_New_DrugBank	DB00747_DrugBank
scopolamine	DB00747	CHRNA4	P43681	P43681	scopolamine_New_DrugBank	DB00747_DrugBank
scopolamine	DB00747	CHRM4	P08173	P08173	scopolamine_New_DrugBank	DB00747_DrugBank
scopolamine	DB00747	CHRM2	P08172	P08172	scopolamine_New_DrugBank	DB00747_DrugBank
scopolamine	DB00747	CHRM3	P20309	P20309	scopolamine_New_DrugBank	DB00747_DrugBank
scopolamine	DB00747	CHRM1	P11229	P11229	scopolamine_New_DrugBank	DB00747_DrugBank
scopolamine	DB00747	CHRNB2	P17787	P17787	scopolamine_New_DrugBank	DB00747_DrugBank
scopolamine	DB00747	CHRM5	P08912	P08912	scopolamine_New_DrugBank	DB00747_DrugBank
scopolamine	DB00747	SI	P14410	P14410	scopolamine_New_DrugBank	DB00747_DrugBank
venlafaxine	DB00285	ABCG2	Q9UNQ0	Q9UNQ0	venlafaxine_New_DrugBank	DB00285_DrugBank
venlafaxine	DB00285	CYP3A4	P08684	P08684	venlafaxine_New_DrugBank	DB00285_DrugBank
venlafaxine	DB00285	CYP2D6	P10635	P10635	venlafaxine_New_DrugBank	DB00285_DrugBank
venlafaxine	DB00285	CYP2C19	P33261	P33261	venlafaxine_New_DrugBank	DB00285_DrugBank
venlafaxine	DB00285	ABCB1	P08183	P08183	venlafaxine_New_DrugBank	DB00285_DrugBank
venlafaxine	DB00285	SLC6A3	Q01959	Q01959	venlafaxine_New_DrugBank	DB00285_DrugBank
venlafaxine	DB00285	SLC6A2	P23975	P23975	venlafaxine_New_DrugBank	DB00285_DrugBank
venlafaxine	DB00285	SLC6A4	P31645	P31645	venlafaxine_New_DrugBank	DB00285_DrugBank
venlafaxine	DB00285	CYP2C9	P11712	P11712	venlafaxine_New_DrugBank	DB00285_DrugBank
safinamide	DB06654	ABCG2	Q9UNQ0	Q9UNQ0	safinamide_New_DrugBank	DB06654_DrugBank
safinamide	DB06654	CYP3A4	P08684	P08684	safinamide_New_DrugBank	DB06654_DrugBank
safinamide	DB06654	CYP2D6	P10635	P10635	safinamide_New_DrugBank	DB06654_DrugBank
safinamide	DB06654	CYP2C19	P33261	P33261	safinamide_New_DrugBank	DB06654_DrugBank
safinamide	DB06654	MAOA	P21397	P21397	safinamide_New_DrugBank	DB06654_DrugBank
safinamide	DB06654	CYP1A2	P05177	P05177	safinamide_New_DrugBank	DB06654_DrugBank
safinamide	DB06654	CYP3A5	P20815	P20815	safinamide_New_DrugBank	DB06654_DrugBank
safinamide	DB06654	CYP1A1	P04798	P04798	safinamide_New_DrugBank	DB06654_DrugBank
safinamide	DB06654	MAOB	P27338	P27338	safinamide_New_DrugBank	DB06654_DrugBank
benzocaine	DB01086	CYP2D6	P10635	P10635	benzocaine_New_DrugBank	DB01086_DrugBank
benzocaine	DB01086	CYP2C19	P33261	P33261	benzocaine_New_DrugBank	DB01086_DrugBank
benzocaine	DB01086	CES1	P23141	P23141	benzocaine_New_DrugBank	DB01086_DrugBank
benzocaine	DB01086	ABCB1	P08183	P08183	benzocaine_New_DrugBank	DB01086_DrugBank
benzocaine	DB01086	CYP2E1	P05181	P05181	benzocaine_New_DrugBank	DB01086_DrugBank
benzocaine	DB01086	CYP1A2	P05177	P05177	benzocaine_New_DrugBank	DB01086_DrugBank
benzocaine	DB01086	SCN10A	Q9Y5Y9	Q9Y5Y9	benzocaine_New_DrugBank	DB01086_DrugBank
benzocaine	DB01086	ALB	P02768	P02768	benzocaine_New_DrugBank	DB01086_DrugBank
benzocaine	DB01086	CYP2B6	P20813	P20813	benzocaine_New_DrugBank	DB01086_DrugBank
iloprost	DB01088	PDE4D	Q08499	Q08499	iloprost_New_DrugBank	DB01088_DrugBank
iloprost	DB01088	PTGER1	P34995	P34995	iloprost_New_DrugBank	DB01088_DrugBank
iloprost	DB01088	PDE4A	P27815	P27815	iloprost_New_DrugBank	DB01088_DrugBank
iloprost	DB01088	PTGIR	P43119	P43119	iloprost_New_DrugBank	DB01088_DrugBank
iloprost	DB01088	SLCO2B1	O94956	O94956	iloprost_New_DrugBank	DB01088_DrugBank
iloprost	DB01088	PDE4B	Q07343	Q07343	iloprost_New_DrugBank	DB01088_DrugBank
iloprost	DB01088	PDE4C	Q08493	Q08493	iloprost_New_DrugBank	DB01088_DrugBank
iloprost	DB01088	PTGDR2	Q9Y5Y4	Q9Y5Y4	iloprost_New_DrugBank	DB01088_DrugBank
iloprost	DB01088	PLAT	P00750	P00750	iloprost_New_DrugBank	DB01088_DrugBank
zafirlukast	DB00549	ABCG2	Q9UNQ0	Q9UNQ0	zafirlukast_New_DrugBank	DB00549_DrugBank
zafirlukast	DB00549	CYP3A4	P08684	P08684	zafirlukast_New_DrugBank	DB00549_DrugBank
zafirlukast	DB00549	CYP2C8	P10632	P10632	zafirlukast_New_DrugBank	DB00549_DrugBank
zafirlukast	DB00549	CYP2D6	P10635	P10635	zafirlukast_New_DrugBank	DB00549_DrugBank
zafirlukast	DB00549	CYP2C19	P33261	P33261	zafirlukast_New_DrugBank	DB00549_DrugBank
zafirlukast	DB00549	CYSLTR1	Q9Y271	Q9Y271	zafirlukast_New_DrugBank	DB00549_DrugBank
zafirlukast	DB00549	CYP1A2	P05177	P05177	zafirlukast_New_DrugBank	DB00549_DrugBank
zafirlukast	DB00549	PTGS1	P23219	P23219	zafirlukast_New_DrugBank	DB00549_DrugBank
zafirlukast	DB00549	CYP2C9	P11712	P11712	zafirlukast_New_DrugBank	DB00549_DrugBank
prazosin	DB00457	ABCG2	Q9UNQ0	Q9UNQ0	prazosin_New_DrugBank	DB00457_DrugBank
prazosin	DB00457	ADRA2B	P18089	P18089	prazosin_New_DrugBank	DB00457_DrugBank
prazosin	DB00457	ADRA2A	P08913	P08913	prazosin_New_DrugBank	DB00457_DrugBank
prazosin	DB00457	ORM1	P02763	P02763	prazosin_New_DrugBank	DB00457_DrugBank
prazosin	DB00457	ABCB1	P08183	P08183	prazosin_New_DrugBank	DB00457_DrugBank
prazosin	DB00457	ADRA1A	P35348	P35348	prazosin_New_DrugBank	DB00457_DrugBank
prazosin	DB00457	ADRA1B	P35368	P35368	prazosin_New_DrugBank	DB00457_DrugBank
prazosin	DB00457	KCNH2	Q12809	Q12809	prazosin_New_DrugBank	DB00457_DrugBank
prazosin	DB00457	ADRA1D	P25100	P25100	prazosin_New_DrugBank	DB00457_DrugBank
tiotropium	DB01409	CYP3A4	P08684	P08684	tiotropium_New_DrugBank	DB01409_DrugBank
tiotropium	DB01409	CHRM4	P08173	P08173	tiotropium_New_DrugBank	DB01409_DrugBank
tiotropium	DB01409	CHRM2	P08172	P08172	tiotropium_New_DrugBank	DB01409_DrugBank
tiotropium	DB01409	CHRM3	P20309	P20309	tiotropium_New_DrugBank	DB01409_DrugBank
tiotropium	DB01409	CYP2D6	P10635	P10635	tiotropium_New_DrugBank	DB01409_DrugBank
tiotropium	DB01409	CHRM1	P11229	P11229	tiotropium_New_DrugBank	DB01409_DrugBank
